time	V(dw2)
4.079238857174435e-002	-3.364216e-003
4.080169142899248e-002	-3.432123e-003
4.081099428624060e-002	-3.499912e-003
4.082029714348873e-002	-3.567584e-003
4.082960000073686e-002	-3.635138e-003
4.083394285777445e-002	-3.666629e-003
4.083828571481204e-002	-3.698092e-003
4.084262857184963e-002	-3.729528e-003
4.084697142888723e-002	-3.760935e-003
4.085131428592482e-002	-3.792315e-003
4.085565714296241e-002	-3.823666e-003
4.086000000000000e-002	-3.854990e-003
4.087358848152493e-002	-3.952826e-003
4.088717696304987e-002	-4.050353e-003
4.090076544457480e-002	-4.147572e-003
4.091435392609974e-002	-4.244482e-003
4.092794240762467e-002	-4.341084e-003
4.094153088914961e-002	-4.437377e-003
4.095511937067454e-002	-4.533363e-003
4.097804517486400e-002	-4.694605e-003
4.100097097905345e-002	-4.854784e-003
4.102389678324291e-002	-5.013898e-003
4.104682258743237e-002	-5.171948e-003
4.106974839162183e-002	-5.328935e-003
4.109267419581129e-002	-5.484858e-003
4.111560000000075e-002	-5.639716e-003
4.116085384285068e-002	-5.942336e-003
4.120610768570061e-002	-6.239541e-003
4.125136152855054e-002	-6.531331e-003
4.129661537140047e-002	-6.817706e-003
4.134186921425040e-002	-7.098667e-003
4.138712305710033e-002	-7.374213e-003
4.143237689995026e-002	-7.644345e-003
4.145295440119373e-002	-7.764871e-003
4.147174377235353e-002	-7.873828e-003
4.149053314351334e-002	-7.981644e-003
4.150932251467314e-002	-8.088321e-003
4.152811188583294e-002	-8.193857e-003
4.154690125699274e-002	-8.298254e-003
4.156569062815255e-002	-8.401510e-003
4.158447999931235e-002	-8.503626e-003
4.159459925894104e-002	-8.558123e-003
4.160471851856974e-002	-8.612266e-003
4.161483777819842e-002	-8.666054e-003
4.162495703782712e-002	-8.719488e-003
4.163507629745581e-002	-8.772567e-003
4.164519555708451e-002	-8.825292e-003
4.165531481671320e-002	-8.877663e-003
4.166053640807160e-002	-8.904550e-003
4.166575799943002e-002	-8.931339e-003
4.167097959078842e-002	-8.958031e-003
4.167620118214683e-002	-8.984625e-003
4.168142277350524e-002	-9.011121e-003
4.168664436486365e-002	-9.037520e-003
4.169186595622205e-002	-9.063821e-003
4.170588510533319e-002	-9.133963e-003
4.171990425444432e-002	-9.203381e-003
4.173392340355546e-002	-9.272075e-003
4.174794255266660e-002	-9.340045e-003
4.176196170177773e-002	-9.407292e-003
4.177598085088886e-002	-9.473814e-003
4.179000000000000e-002	-9.539614e-003
4.181297142857220e-002	-9.645847e-003
4.183594285714441e-002	-9.750012e-003
4.185891428571661e-002	-9.852109e-003
4.188188571428882e-002	-9.952138e-003
4.190485714286103e-002	-1.005010e-002
4.192782857143323e-002	-1.014599e-002
4.195080000000544e-002	-1.023982e-002
4.199577142857321e-002	-1.041749e-002
4.204074285714099e-002	-1.058651e-002
4.208571428570877e-002	-1.074687e-002
4.213068571427654e-002	-1.089857e-002
4.217565714284431e-002	-1.104161e-002
4.222062857141209e-002	-1.117599e-002
4.226559999997986e-002	-1.130172e-002
4.228544016209536e-002	-1.135422e-002
4.230528032421085e-002	-1.140492e-002
4.232512048632635e-002	-1.145383e-002
4.234496064844184e-002	-1.150096e-002
4.236480081055734e-002	-1.154629e-002
4.238464097267283e-002	-1.158983e-002
4.240448113478833e-002	-1.163159e-002
4.241587032643426e-002	-1.165474e-002
4.242725951808021e-002	-1.167729e-002
4.243864870972614e-002	-1.169924e-002
4.245003790137208e-002	-1.172058e-002
4.246142709301801e-002	-1.174132e-002
4.247281628466396e-002	-1.176146e-002
4.248420547630989e-002	-1.178100e-002
4.250000000000000e-002	-1.180710e-002
4.250634425164673e-002	-1.181726e-002
4.251268850329347e-002	-1.182722e-002
4.251903275494020e-002	-1.183699e-002
4.252537700658693e-002	-1.184658e-002
4.253172125823366e-002	-1.185598e-002
4.253806550988040e-002	-1.186518e-002
4.254440976152712e-002	-1.187420e-002
4.256013408120434e-002	-1.189576e-002
4.257585840088157e-002	-1.191614e-002
4.259158272055878e-002	-1.193535e-002
4.260730704023600e-002	-1.195340e-002
4.262303135991322e-002	-1.197027e-002
4.263875567959044e-002	-1.198597e-002
4.265447999926766e-002	-1.200050e-002
4.267997525405527e-002	-1.202158e-002
4.270547050884288e-002	-1.203956e-002
4.273096576363049e-002	-1.205443e-002
4.275646101841810e-002	-1.206620e-002
4.278195627320571e-002	-1.207486e-002
4.280745152799333e-002	-1.208043e-002
4.283294678278093e-002	-1.208289e-002
4.287173424813765e-002	-1.208063e-002
4.291052171349436e-002	-1.207121e-002
