time	V(dw1)
1.345616802455402e-003	-6.414580e-001
1.362493441964322e-003	-6.571312e-001
1.379370081473241e-003	-6.728616e-001
1.396246720982161e-003	-6.886490e-001
1.413123360491080e-003	-7.044935e-001
1.430000000000000e-003	-7.203950e-001
1.455085717600833e-003	-7.441210e-001
1.480171435201666e-003	-7.678611e-001
1.505257152802499e-003	-7.916153e-001
1.530342870403332e-003	-8.153837e-001
1.555428588004165e-003	-8.391662e-001
1.580514305604997e-003	-8.629628e-001
1.605600023205830e-003	-8.867735e-001
1.632742877033558e-003	-9.124838e-001
1.659885730861286e-003	-9.380639e-001
1.687028584689014e-003	-9.635139e-001
1.714171438516741e-003	-9.888338e-001
1.741314292344469e-003	-1.014024e+000
1.768457146172197e-003	-1.039083e+000
1.795599999999924e-003	-1.064013e+000
1.819955752875307e-003	-1.086201e+000
1.844311505750689e-003	-1.108184e+000
1.868667258626071e-003	-1.129964e+000
1.893023011501454e-003	-1.151540e+000
1.917378764376836e-003	-1.172911e+000
1.941734517252218e-003	-1.194079e+000
1.966090270127601e-003	-1.215042e+000
1.995563088680800e-003	-1.240090e+000
2.025035907234000e-003	-1.264717e+000
2.054508725787200e-003	-1.288923e+000
2.083981544340400e-003	-1.312708e+000
2.113454362893600e-003	-1.336073e+000
2.142927181446799e-003	-1.359017e+000
2.172399999999999e-003	-1.381540e+000
2.184285714147584e-003	-1.390475e+000
2.196171428295169e-003	-1.399329e+000
2.208057142442754e-003	-1.408103e+000
2.219942856590339e-003	-1.416796e+000
2.231828570737924e-003	-1.425408e+000
2.243714284885509e-003	-1.433939e+000
2.255599999033094e-003	-1.442389e+000
2.260000000000000e-003	-1.445498e+000
2.280090377897232e-003	-1.459545e+000
2.300180755794465e-003	-1.473338e+000
2.320271133691697e-003	-1.486880e+000
2.340361511588929e-003	-1.500169e+000
2.360451889486161e-003	-1.513206e+000
2.380542267383393e-003	-1.525990e+000
2.400632645280625e-003	-1.538522e+000
2.415627981674883e-003	-1.547699e+000
2.430623318069142e-003	-1.556726e+000
2.445618654463400e-003	-1.565601e+000
2.460613990857659e-003	-1.574325e+000
2.475609327251917e-003	-1.582897e+000
2.490604663646175e-003	-1.591318e+000
2.505600000040434e-003	-1.599588e+000
2.523702329607887e-003	-1.609367e+000
2.541804659175341e-003	-1.618914e+000
2.559906988742795e-003	-1.628229e+000
2.578009318310248e-003	-1.637312e+000
2.596111647877702e-003	-1.646164e+000
2.614213977445155e-003	-1.654784e+000
2.632316307012609e-003	-1.663172e+000
2.656911120186018e-003	-1.674191e+000
2.681505933359428e-003	-1.684764e+000
2.706100746532837e-003	-1.694891e+000
2.730695559706247e-003	-1.704571e+000
2.755290372879656e-003	-1.713805e+000
2.779885186053066e-003	-1.722593e+000
2.804479999226475e-003	-1.730935e+000
2.828399999336979e-003	-1.738610e+000
2.852319999447482e-003	-1.745852e+000
2.876239999557986e-003	-1.752661e+000
2.900159999668490e-003	-1.759035e+000
2.924079999778994e-003	-1.764976e+000
2.947999999889497e-003	-1.770482e+000
2.971920000000001e-003	-1.775555e+000
2.990331417205344e-003	-1.779161e+000
3.008742834410687e-003	-1.782508e+000
3.027154251616031e-003	-1.785595e+000
3.045565668821374e-003	-1.788424e+000
3.063977086026717e-003	-1.790993e+000
3.082388503232060e-003	-1.793304e+000
3.100799920437404e-003	-1.795355e+000
3.123542788946346e-003	-1.797529e+000
3.146285657455289e-003	-1.799308e+000
3.169028525964231e-003	-1.800694e+000
3.191771394473173e-003	-1.801685e+000
3.214514262982116e-003	-1.802282e+000
3.237257131491058e-003	-1.802485e+000
3.260000000000000e-003	-1.802294e+000
3.293000000000000e-003	-1.801311e+000
3.326000000000000e-003	-1.799514e+000
3.359000000000000e-003	-1.796902e+000
3.392000000000001e-003	-1.793475e+000
3.425000000000001e-003	-1.789234e+000
3.458000000000001e-003	-1.784179e+000
3.491000000000001e-003	-1.778308e+000
3.517209773669422e-003	-1.773076e+000
3.543419547338843e-003	-1.767349e+000
3.569629321008264e-003	-1.761126e+000
3.595839094677685e-003	-1.754407e+000
3.622048868347106e-003	-1.747193e+000
3.648258642016527e-003	-1.739483e+000
3.674468415685948e-003	-1.731278e+000
3.687257401935224e-003	-1.727101e+000
3.700046388184499e-003	-1.722810e+000
3.712835374433774e-003	-1.718405e+000
3.725624360683049e-003	-1.713886e+000
3.738413346932325e-003	-1.709252e+000
3.751202333181600e-003	-1.704504e+000
3.763991319430875e-003	-1.699641e+000
3.783763988083607e-003	-1.691901e+000
3.803536656736340e-003	-1.683896e+000
3.823309325389072e-003	-1.675628e+000
3.843081994041804e-003	-1.667096e+000
3.862854662694536e-003	-1.658300e+000
3.882627331347268e-003	-1.649240e+000
3.902400000000000e-003	-1.639916e+000
3.935473613234550e-003	-1.623730e+000
3.968547226469099e-003	-1.606854e+000
4.001620839703649e-003	-1.589286e+000
4.034694452938198e-003	-1.571028e+000
4.067768066172747e-003	-1.552079e+000
4.100841679407297e-003	-1.532440e+000
4.133915292641846e-003	-1.512109e+000
4.167733107978757e-003	-1.490637e+000
4.201550923315668e-003	-1.468517e+000
4.235368738652579e-003	-1.445747e+000
4.269186553989491e-003	-1.422328e+000
4.303004369326402e-003	-1.398261e+000
4.336822184663313e-003	-1.373545e+000
4.370640000000224e-003	-1.348180e+000
4.399120000000192e-003	-1.326352e+000
4.427600000000160e-003	-1.304118e+000
4.456080000000128e-003	-1.281480e+000
4.484560000000097e-003	-1.258438e+000
4.513040000000065e-003	-1.234990e+000
4.541520000000032e-003	-1.211138e+000
4.570000000000000e-003	-1.186880e+000
4.570916402209157e-003	-1.186094e+000
4.602305487607082e-003	-1.158902e+000
4.633694573005006e-003	-1.131289e+000
4.665083658402931e-003	-1.103258e+000
4.696472743800854e-003	-1.074807e+000
4.727861829198779e-003	-1.045936e+000
4.759250914596704e-003	-1.016646e+000
4.790639999994628e-003	-9.869362e-001
4.814121653970533e-003	-9.644703e-001
4.837603307946438e-003	-9.418092e-001
4.861084961922343e-003	-9.189530e-001
4.884566615898248e-003	-8.959016e-001
4.908048269874153e-003	-8.726550e-001
4.931529923850058e-003	-8.492132e-001
4.955011577825963e-003	-8.255763e-001
4.970993903867459e-003	-8.093918e-001
4.986976229908956e-003	-7.931307e-001
5.002958555950452e-003	-7.767930e-001
5.018940881991949e-003	-7.603789e-001
5.034923208033445e-003	-7.438881e-001
5.050905534074942e-003	-7.273209e-001
5.066887860116438e-003	-7.106771e-001
5.093046737242661e-003	-6.832729e-001
5.119205614368885e-003	-6.557055e-001
5.145364491495108e-003	-6.279751e-001
5.171523368621330e-003	-6.000815e-001
5.197682245747554e-003	-5.720248e-001
5.223841122873777e-003	-5.438049e-001
5.250000000000000e-003	-5.154220e-001
5.272857142857143e-003	-4.905127e-001
5.295714285714286e-003	-4.655170e-001
5.318571428571429e-003	-4.404348e-001
5.341428571428572e-003	-4.152662e-001
5.364285714285715e-003	-3.900112e-001
5.387142857142858e-003	-3.646698e-001
5.410000000000001e-003	-3.392420e-001
5.430396394727200e-003	-3.164957e-001
5.450792789454400e-003	-2.937080e-001
5.471189184181599e-003	-2.708790e-001
5.491585578908798e-003	-2.480086e-001
5.511981973635997e-003	-2.250968e-001
5.532378368363197e-003	-2.021436e-001
5.552774763090396e-003	-1.791490e-001
5.576925844640361e-003	-1.518803e-001
5.601076926190327e-003	-1.245937e-001
5.625228007740291e-003	-9.728912e-002
5.649379089290256e-003	-6.996654e-002
5.673530170840221e-003	-4.262600e-002
5.697681252390187e-003	-1.526748e-002
5.721832333940151e-003	1.210902e-002
5.760142000520129e-003	5.556206e-002
5.798451667100108e-003	9.891821e-002
5.836761333680086e-003	1.421775e-001
5.875071000260065e-003	1.853398e-001
5.913380666840044e-003	2.284052e-001
5.951690333420022e-003	2.713738e-001
5.990000000000001e-003	3.142454e-001
6.016514285714286e-003	3.437884e-001
6.043028571428572e-003	3.732151e-001
6.069542857142857e-003	4.025255e-001
6.096057142857143e-003	4.317197e-001
6.122571428571429e-003	4.607975e-001
6.149085714285714e-003	4.897591e-001
6.175600000000000e-003	5.186043e-001
6.188297142851771e-003	5.323601e-001
6.200994285703542e-003	5.460797e-001
6.213691428555313e-003	5.597630e-001
6.226388571407085e-003	5.734100e-001
6.239085714258856e-003	5.870209e-001
6.251782857110627e-003	6.005955e-001
6.264479999962398e-003	6.141338e-001
6.284399327488663e-003	6.352992e-001
6.304318655014927e-003	6.563568e-001
6.324237982541191e-003	6.773064e-001
6.344157310067454e-003	6.981482e-001
6.364076637593718e-003	7.188821e-001
6.383995965119982e-003	7.395082e-001
6.403915292646246e-003	7.600263e-001
6.437013107982735e-003	7.938771e-001
6.470110923319223e-003	8.273487e-001
6.503208738655712e-003	8.604412e-001
6.536306553992202e-003	8.931545e-001
6.569404369328690e-003	9.254887e-001
6.602502184665179e-003	9.574437e-001
6.635600000001667e-003	9.890196e-001
6.672537832164907e-003	1.023760e+000
6.709475664328148e-003	1.057904e+000
6.746413496491388e-003	1.091452e+000
6.783351328654629e-003	1.124404e+000
6.820289160817869e-003	1.156759e+000
6.857226992981109e-003	1.188519e+000
6.894164825144349e-003	1.219682e+000
6.898924625309320e-003	1.223645e+000
6.944152139874048e-003	1.260817e+000
6.989379654438778e-003	1.296901e+000
7.034607169003507e-003	1.331896e+000
7.079834683568236e-003	1.365805e+000
7.125062198132965e-003	1.398625e+000
7.170289712697694e-003	1.430357e+000
7.215517227262423e-003	1.461002e+000
7.243391692434494e-003	1.479275e+000
7.271266157606567e-003	1.497082e+000
7.299140622778639e-003	1.514421e+000
7.327015087950710e-003	1.531294e+000
7.354889553122782e-003	1.547700e+000
7.382764018294854e-003	1.563639e+000
7.410638483466926e-003	1.579111e+000
7.424832985828794e-003	1.586799e+000
7.439027488190662e-003	1.594359e+000
7.453221990552529e-003	1.601792e+000
7.467416492914397e-003	1.609097e+000
7.481610995276265e-003	1.616275e+000
7.495805497638132e-003	1.623326e+000
7.510000000000000e-003	1.630248e+000
7.528913663594448e-003	1.639271e+000
7.547827327188895e-003	1.648059e+000
7.566740990783342e-003	1.656614e+000
7.585654654377791e-003	1.664933e+000
7.604568317972238e-003	1.673019e+000
7.623481981566685e-003	1.680870e+000
7.642395645161133e-003	1.688486e+000
7.674910552995256e-003	1.701029e+000
7.707425460829380e-003	1.712850e+000
7.739940368663504e-003	1.723950e+000
7.772455276497629e-003	1.734329e+000
7.804970184331753e-003	1.743986e+000
7.837485092165876e-003	1.752923e+000
7.870000000000000e-003	1.761138e+000
7.921702857143982e-003	1.772687e+000
7.973405714287962e-003	1.782347e+000
8.025108571431943e-003	1.790116e+000
8.076811428575925e-003	1.795996e+000
8.128514285719906e-003	1.799986e+000
8.180217142863886e-003	1.802086e+000
8.231920000007867e-003	1.802296e+000
8.271988571751040e-003	1.801134e+000
8.312057143494211e-003	1.798836e+000
8.352125715237383e-003	1.795403e+000
8.392194286980556e-003	1.790833e+000
8.432262858723729e-003	1.785129e+000
8.472331430466900e-003	1.778288e+000
8.512400002210072e-003	1.770312e+000
8.537771430465777e-003	1.764681e+000
8.563142858721480e-003	1.758607e+000
8.588514286977185e-003	1.752088e+000
8.613885715232889e-003	1.745125e+000
8.639257143488593e-003	1.737718e+000
8.664628571744297e-003	1.729867e+000
8.690000000000002e-003	1.721572e+000
8.707942857142860e-003	1.715442e+000
8.725885714285720e-003	1.709096e+000
8.743828571428578e-003	1.702534e+000
8.761771428571439e-003	1.695756e+000
8.779714285714297e-003	1.688762e+000
8.797657142857157e-003	1.681552e+000
8.815600000000015e-003	1.674126e+000
8.841154285714300e-003	1.663180e+000
8.866708571428583e-003	1.651812e+000
8.892262857142867e-003	1.640023e+000
8.917817142857150e-003	1.627813e+000
8.943371428571434e-003	1.615181e+000
8.968925714285717e-003	1.602128e+000
8.994480000000001e-003	1.588653e+000
9.025611428571409e-003	1.571678e+000
9.056742857142815e-003	1.554120e+000
9.087874285714222e-003	1.535977e+000
9.119005714285630e-003	1.517250e+000
9.150137142857038e-003	1.497939e+000
9.181268571428444e-003	1.478044e+000
9.212399999999852e-003	1.457565e+000
9.215599999999652e-003	1.455429e+000
9.278457143545490e-003	1.412124e+000
9.341314287091330e-003	1.366802e+000
9.404171430637168e-003	1.319464e+000
9.467028574183006e-003	1.270109e+000
9.529885717728844e-003	1.218737e+000
9.592742861274683e-003	1.165349e+000
9.655600004820521e-003	1.109944e+000
9.686502845741053e-003	1.082135e+000
9.717405686661587e-003	1.053945e+000
9.748308527582119e-003	1.025373e+000
9.779211368502653e-003	9.964211e-001
9.810114209423185e-003	9.670878e-001
9.841017050343719e-003	9.373735e-001
9.871919891264252e-003	9.072781e-001
9.889588478226501e-003	8.899271e-001
9.907257065188751e-003	8.724718e-001
9.924925652151001e-003	8.549122e-001
9.942594239113251e-003	8.372483e-001
9.960262826075501e-003	8.194800e-001
9.977931413037751e-003	8.016073e-001
9.995600000000000e-003	7.836304e-001
1.000000000000000e-002	7.791410e-001
1.001151999999100e-002	7.673543e-001
1.002303999998200e-002	7.555290e-001
1.003455999997300e-002	7.436652e-001
1.004607999996401e-002	7.317627e-001
1.005759999995501e-002	7.198217e-001
1.006911999994601e-002	7.078421e-001
1.008063999993701e-002	6.958238e-001
1.010081770800437e-002	6.746799e-001
1.012099541607174e-002	6.534360e-001
1.014117312413911e-002	6.320923e-001
1.016135083220647e-002	6.106487e-001
1.018152854027384e-002	5.891053e-001
1.020170624834120e-002	5.674620e-001
1.022188395640857e-002	5.457189e-001
1.024527238696976e-002	5.204027e-001
1.026866081753096e-002	4.949878e-001
1.029204924809215e-002	4.694744e-001
1.031543767865335e-002	4.438623e-001
1.033882610921454e-002	4.181517e-001
1.036221453977574e-002	3.923424e-001
1.038560297033694e-002	3.664345e-001
1.040829968944958e-002	3.412179e-001
1.043099640856223e-002	3.159447e-001
1.045369312767488e-002	2.906151e-001
1.047638984678753e-002	2.652289e-001
1.049908656590017e-002	2.397861e-001
1.052178328501282e-002	2.142869e-001
1.054448000412547e-002	1.887311e-001
1.056821714638975e-002	1.619615e-001
1.059195428865403e-002	1.351709e-001
1.061569143091832e-002	1.083591e-001
1.063942857318260e-002	8.152619e-002
1.066316571544688e-002	5.467217e-002
1.068690285771116e-002	2.779705e-002
1.071063999997544e-002	9.008059e-004
1.072517714283609e-002	-1.556580e-002
1.073971428569675e-002	-3.202768e-002
1.075425142855740e-002	-4.848482e-002
1.076878857141805e-002	-6.493723e-002
1.078332571427870e-002	-8.138490e-002
1.079786285713935e-002	-9.782784e-002
1.081240000000000e-002	-1.142660e-001
1.082142857142985e-002	-1.244693e-001
1.083045714285970e-002	-1.346678e-001
1.083948571428955e-002	-1.448613e-001
1.084851428571940e-002	-1.550501e-001
1.085754285714925e-002	-1.652340e-001
1.086657142857910e-002	-1.754130e-001
1.087560000000895e-002	-1.855872e-001
1.089237142857910e-002	-2.044746e-001
1.090914285714925e-002	-2.233340e-001
1.092591428571940e-002	-2.421655e-001
1.094268571428955e-002	-2.609690e-001
1.095945714285970e-002	-2.797445e-001
1.097622857142985e-002	-2.984921e-001
1.099300000000000e-002	-3.172117e-001
1.101985579949172e-002	-3.471257e-001
1.104671159898344e-002	-3.769198e-001
1.107356739847516e-002	-4.065939e-001
1.110042319796688e-002	-4.361481e-001
1.112727899745860e-002	-4.655823e-001
1.115413479695032e-002	-4.948966e-001
1.118099059644204e-002	-5.240909e-001
1.121833479695032e-002	-5.644624e-001
1.125567899745860e-002	-6.044685e-001
1.129302319796688e-002	-6.441093e-001
1.133036739847516e-002	-6.833848e-001
1.136771159898344e-002	-7.222949e-001
1.140505579949172e-002	-7.608397e-001
1.144240000000000e-002	-7.990192e-001
1.145205714285714e-002	-8.088086e-001
1.146171428571429e-002	-8.185674e-001
1.147137142857143e-002	-8.282955e-001
1.148102857142857e-002	-8.379930e-001
1.149068571428571e-002	-8.476599e-001
1.150034285714286e-002	-8.572961e-001
1.151000000000000e-002	-8.669016e-001
1.151064000000262e-002	-8.675369e-001
1.152725345352309e-002	-8.839856e-001
1.154386690704356e-002	-9.003336e-001
1.156048036056402e-002	-9.165807e-001
1.157709381408449e-002	-9.327271e-001
1.159370726760495e-002	-9.487727e-001
1.161032072112542e-002	-9.647175e-001
1.162693417464588e-002	-9.805614e-001
1.163891500683933e-002	-9.919200e-001
1.165089583903278e-002	-1.003221e+000
1.166287667122622e-002	-1.014464e+000
1.167485750341967e-002	-1.025649e+000
1.168683833561312e-002	-1.036776e+000
1.169881916780656e-002	-1.047845e+000
1.171080000000001e-002	-1.058857e+000
1.172794301264379e-002	-1.074510e+000
1.174508602528757e-002	-1.090035e+000
1.176222903793135e-002	-1.105430e+000
1.177937205057514e-002	-1.120697e+000
1.179651506321892e-002	-1.135834e+000
1.181365807586270e-002	-1.150842e+000
1.183080108850648e-002	-1.165722e+000
1.185794379014403e-002	-1.189011e+000
1.188508649178158e-002	-1.211939e+000
1.191222919341912e-002	-1.234505e+000
1.193937189505667e-002	-1.256708e+000
1.196651459669421e-002	-1.278550e+000
1.199365729833176e-002	-1.300029e+000
1.202079999996931e-002	-1.321146e+000
1.205720042430754e-002	-1.348873e+000
1.209360084864577e-002	-1.375861e+000
1.213000127298401e-002	-1.402109e+000
1.216640169732224e-002	-1.427617e+000
1.220280212166047e-002	-1.452386e+000
1.223920254599870e-002	-1.476414e+000
1.227560297033694e-002	-1.499703e+000
1.229544254597853e-002	-1.512054e+000
1.231528212162013e-002	-1.524166e+000
1.233512169726173e-002	-1.536037e+000
1.235496127290332e-002	-1.547669e+000
1.237480084854492e-002	-1.559061e+000
1.239464042418651e-002	-1.570214e+000
1.241447999982811e-002	-1.581126e+000
1.242590042407136e-002	-1.587296e+000
1.243732084831460e-002	-1.593383e+000
1.244874127255785e-002	-1.599387e+000
1.246016169680110e-002	-1.605308e+000
1.247158212104435e-002	-1.611147e+000
1.248300254528759e-002	-1.616903e+000
1.249442296953084e-002	-1.622576e+000
1.250406540245499e-002	-1.627302e+000
1.251370783537914e-002	-1.631968e+000
1.252335026830328e-002	-1.636573e+000
1.253299270122743e-002	-1.641118e+000
1.254263513415158e-002	-1.645603e+000
1.255227756707573e-002	-1.650027e+000
1.256191999999987e-002	-1.654392e+000
1.258064571428561e-002	-1.662696e+000
1.259937142857134e-002	-1.670767e+000
1.261809714285707e-002	-1.678605e+000
1.263682285714280e-002	-1.686210e+000
1.265554857142854e-002	-1.693583e+000
1.267427428571427e-002	-1.700722e+000
1.269300000000000e-002	-1.707628e+000
1.272411428571429e-002	-1.718586e+000
1.275522857142858e-002	-1.728878e+000
1.278634285714286e-002	-1.738504e+000
1.281745714285715e-002	-1.747464e+000
1.284857142857143e-002	-1.755758e+000
1.287968571428572e-002	-1.763386e+000
1.291080000000001e-002	-1.770348e+000
1.294254285714286e-002	-1.776750e+000
1.297428571428572e-002	-1.782440e+000
1.300602857142858e-002	-1.787418e+000
1.303777142857143e-002	-1.791685e+000
1.306951428571429e-002	-1.795240e+000
1.310125714285714e-002	-1.798083e+000
1.313300000000000e-002	-1.800215e+000
1.315194281183630e-002	-1.801144e+000
1.317088562367259e-002	-1.801819e+000
1.318982843550889e-002	-1.802237e+000
1.320877124734518e-002	-1.802400e+000
1.322771405918148e-002	-1.802308e+000
1.324665687101777e-002	-1.801959e+000
1.326559968285407e-002	-1.801356e+000
1.327559220526302e-002	-1.800936e+000
1.328558472767197e-002	-1.800445e+000
1.329557725008091e-002	-1.799883e+000
1.330556977248986e-002	-1.799249e+000
1.331556229489881e-002	-1.798544e+000
1.332555481730776e-002	-1.797768e+000
1.333554733971671e-002	-1.796920e+000
1.334770343404289e-002	-1.795796e+000
1.335985952836908e-002	-1.794566e+000
1.337201562269526e-002	-1.793232e+000
1.338417171702145e-002	-1.791793e+000
1.339632781134763e-002	-1.790250e+000
1.340848390567382e-002	-1.788602e+000
1.342064000000001e-002	-1.786849e+000
1.344116767210413e-002	-1.783652e+000
1.346169534420825e-002	-1.780159e+000
1.348222301631238e-002	-1.776371e+000
1.350275068841650e-002	-1.772287e+000
1.352327836052063e-002	-1.767909e+000
1.354380603262475e-002	-1.763235e+000
1.356433370472887e-002	-1.758266e+000
1.359879013432668e-002	-1.749260e+000
1.363324656392449e-002	-1.739447e+000
1.366770299352230e-002	-1.728825e+000
1.370215942312010e-002	-1.717397e+000
1.373661585271791e-002	-1.705161e+000
1.377107228231572e-002	-1.692117e+000
1.380552871191353e-002	-1.678266e+000
1.381000000000000e-002	-1.676415e+000
1.383741365119577e-002	-1.664754e+000
1.386482730239153e-002	-1.652608e+000
1.389224095358729e-002	-1.639978e+000
1.391965460478306e-002	-1.626864e+000
1.394706825597882e-002	-1.613265e+000
1.397448190717459e-002	-1.599182e+000
1.400189555837035e-002	-1.584614e+000
1.401911047891888e-002	-1.575229e+000
1.403632539946742e-002	-1.565662e+000
1.405354032001595e-002	-1.555913e+000
1.407075524056448e-002	-1.545984e+000
1.408797016111301e-002	-1.535872e+000
1.410518508166154e-002	-1.525580e+000
1.412240000221007e-002	-1.515106e+000
1.413502857332292e-002	-1.507311e+000
1.414765714443577e-002	-1.499422e+000
1.416028571554861e-002	-1.491439e+000
1.417291428666146e-002	-1.483363e+000
1.418554285777431e-002	-1.475193e+000
1.419817142888715e-002	-1.466929e+000
1.421080000000000e-002	-1.458572e+000
1.422794285461705e-002	-1.447078e+000
1.424508570923410e-002	-1.435420e+000
1.426222856385115e-002	-1.423598e+000
1.427937141846820e-002	-1.411611e+000
1.429651427308524e-002	-1.399460e+000
1.431365712770229e-002	-1.387145e+000
1.433079998231934e-002	-1.374665e+000
1.435794283946221e-002	-1.354570e+000
1.438508569660508e-002	-1.334095e+000
1.441222855374795e-002	-1.313242e+000
1.443937141089082e-002	-1.292010e+000
1.446651426803369e-002	-1.270400e+000
1.449365712517656e-002	-1.248411e+000
1.452079998231943e-002	-1.226043e+000
1.455739058122321e-002	-1.195304e+000
1.459398118012699e-002	-1.163976e+000
1.463057177903077e-002	-1.132059e+000
1.466716237793455e-002	-1.099551e+000
1.470375297683833e-002	-1.066455e+000
1.474034357574211e-002	-1.032769e+000
1.477693417464589e-002	-9.984933e-001
1.479658357827052e-002	-9.798846e-001
1.481623298189516e-002	-9.611336e-001
1.483588238551980e-002	-9.422404e-001
1.485553178914444e-002	-9.232048e-001
1.487518119276908e-002	-9.040271e-001
1.489483059639372e-002	-8.847070e-001
1.491448000001835e-002	-8.652447e-001
1.492590944133030e-002	-8.538666e-001
1.493733888264223e-002	-8.424459e-001
1.494876832395417e-002	-8.309824e-001
1.496019776526611e-002	-8.194762e-001
1.497162720657805e-002	-8.079273e-001
1.498305664788999e-002	-7.963358e-001
1.499448608920193e-002	-7.847015e-001
1.500418140773062e-002	-7.748016e-001
1.501387672625930e-002	-7.648739e-001
1.502357204478799e-002	-7.549183e-001
1.503326736331668e-002	-7.449347e-001
1.504296268184536e-002	-7.349232e-001
1.505265800037405e-002	-7.248839e-001
1.506235331890273e-002	-7.148166e-001
1.508093141701224e-002	-6.954473e-001
1.509950951512175e-002	-6.759900e-001
1.511808761323126e-002	-6.564446e-001
1.513666571134078e-002	-6.368110e-001
1.515524380945029e-002	-6.170894e-001
1.517382190755980e-002	-5.972797e-001
1.519240000566931e-002	-5.773818e-001
1.521428571914512e-002	-5.538376e-001
1.523617143262093e-002	-5.301997e-001
1.525805714609675e-002	-5.064682e-001
1.527994285957256e-002	-4.826431e-001
1.530182857304837e-002	-4.587245e-001
1.532371428652419e-002	-4.347122e-001
1.534560000000000e-002	-4.106064e-001
1.537346199738875e-002	-3.797975e-001
1.540132399477751e-002	-3.488958e-001
1.542918599216626e-002	-3.179015e-001
1.545704798955501e-002	-2.868145e-001
1.548490998694376e-002	-2.556348e-001
1.551277198433252e-002	-2.243625e-001
1.554063398172127e-002	-1.929974e-001
1.556404055635044e-002	-1.666075e-001
1.558744713097961e-002	-1.401959e-001
1.561085370560878e-002	-1.137625e-001
1.563426028023796e-002	-8.730748e-002
1.565766685486713e-002	-6.083074e-002
1.568107342949630e-002	-3.433229e-002
1.570448000412547e-002	-7.812139e-003
1.571892571782184e-002	8.550968e-003
1.573337143151820e-002	2.491000e-002
1.574781714521456e-002	4.126497e-002
1.576226285891092e-002	5.761587e-002
1.577670857260729e-002	7.396269e-002
