time	V(dw2)
2.443369143152126e-002	2.030923e-002
2.445638857364274e-002	1.787219e-002
2.447908571576422e-002	1.540574e-002
2.450178285788569e-002	1.290988e-002
2.452448000000717e-002	1.038460e-002
2.453998285714900e-002	8.689777e-003
2.455548571429083e-002	7.021159e-003
2.457098857143267e-002	5.378748e-003
2.458649142857450e-002	3.762543e-003
2.460199428571634e-002	2.172545e-003
2.461749714285817e-002	6.087523e-004
2.463300000000000e-002	-9.288337e-004
2.465321141450371e-002	-2.875660e-003
2.467342282900741e-002	-4.733948e-003
2.469363424351112e-002	-6.503698e-003
2.471384565801483e-002	-8.184910e-003
2.473405707251853e-002	-9.777584e-003
2.475426848702223e-002	-1.128172e-002
2.477447990152594e-002	-1.269732e-002
2.479395420130356e-002	-1.395426e-002
2.481342850108119e-002	-1.510804e-002
2.483290280085881e-002	-1.615864e-002
2.485237710063644e-002	-1.710607e-002
2.487185140041406e-002	-1.795032e-002
2.489132570019168e-002	-1.869141e-002
2.491079999996931e-002	-1.932932e-002
2.492290410167962e-002	-1.967093e-002
2.493500820338994e-002	-1.997309e-002
2.494711230510025e-002	-2.023581e-002
2.495921640681056e-002	-2.045908e-002
2.497132050852088e-002	-2.064291e-002
2.498342461023119e-002	-2.078729e-002
2.499552871194151e-002	-2.089223e-002
2.501000000000000e-002	-2.097056e-002
2.502492571426116e-002	-2.099092e-002
2.503985142852232e-002	-2.095992e-002
2.505477714278347e-002	-2.087754e-002
2.506970285704463e-002	-2.074380e-002
2.508462857130579e-002	-2.055869e-002
2.509955428556695e-002	-2.032222e-002
2.511447999982810e-002	-2.003438e-002
2.511959999963166e-002	-1.992712e-002
2.514388571397218e-002	-1.932168e-002
2.516817142831271e-002	-1.862969e-002
2.519245714265324e-002	-1.785113e-002
2.521674285699376e-002	-1.698602e-002
2.524102857133429e-002	-1.603434e-002
2.526531428567482e-002	-1.499611e-002
2.528960000001535e-002	-1.387132e-002
2.531188571429882e-002	-1.279636e-002
2.533417142858228e-002	-1.170357e-002
2.535645714286575e-002	-1.059296e-002
2.537874285714922e-002	-9.464530e-003
2.540102857143269e-002	-8.318271e-003
2.542331428571616e-002	-7.154188e-003
2.544559999999963e-002	-5.972281e-003
2.546522857142825e-002	-4.943062e-003
2.548485714285688e-002	-3.933635e-003
2.550448571428550e-002	-2.944000e-003
2.552411428571413e-002	-1.974156e-003
2.554374285714275e-002	-1.024105e-003
2.556337142857138e-002	-9.384520e-005
2.558300000000000e-002	8.166226e-004
2.561148571428572e-002	2.081283e-003
2.563997142857143e-002	3.254256e-003
2.566845714285715e-002	4.335540e-003
2.569694285714286e-002	5.325137e-003
2.572542857142857e-002	6.223047e-003
2.575391428571429e-002	7.029268e-003
2.578240000000000e-002	7.743801e-003
2.580877142857143e-002	8.298323e-003
2.583514285714286e-002	8.764813e-003
2.586151428571429e-002	9.143271e-003
2.588788571428571e-002	9.433697e-003
2.591425714285714e-002	9.636090e-003
2.594062857142857e-002	9.750451e-003
2.596700000000000e-002	9.776780e-003
2.599414285714286e-002	9.712223e-003
2.602128571428572e-002	9.580201e-003
2.604842857142857e-002	9.380714e-003
2.607557142857143e-002	9.113762e-003
2.610271428571429e-002	8.779345e-003
2.612985714285715e-002	8.377464e-003
2.615700000000000e-002	7.908118e-003
2.616965714282628e-002	7.677835e-003
2.618231428565257e-002	7.439603e-003
2.619497142847885e-002	7.193423e-003
2.620762857130513e-002	6.939296e-003
2.622028571413141e-002	6.677219e-003
2.623294285695769e-002	6.407195e-003
2.624559999978397e-002	6.129222e-003
2.626000000000000e-002	5.808199e-003
2.627582857142857e-002	5.444869e-003
2.629165714285715e-002	5.078185e-003
2.630748571428572e-002	4.708147e-003
2.632331428571429e-002	4.334755e-003
2.633914285714286e-002	3.958009e-003
2.635497142857143e-002	3.577909e-003
2.637080000000000e-002	3.194455e-003
2.639577142857143e-002	2.587037e-003
2.642074285714286e-002	1.995103e-003
2.644571428571429e-002	1.418654e-003
2.647068571428572e-002	8.576883e-004
2.649565714285714e-002	3.122070e-004
2.652062857142857e-002	-2.177903e-004
2.654560000000000e-002	-7.323034e-004
2.658683447349526e-002	-1.520031e-003
2.662806894699053e-002	-2.212181e-003
2.666930342048579e-002	-2.808752e-003
2.671053789398105e-002	-3.309746e-003
2.675177236747631e-002	-3.715162e-003
2.679300684097158e-002	-4.024999e-003
2.683424131446684e-002	-4.239259e-003
2.687300684401043e-002	-4.330512e-003
2.691177237355402e-002	-4.354372e-003
2.695053790309760e-002	-4.310838e-003
2.698930343264119e-002	-4.199910e-003
2.702806896218477e-002	-4.021589e-003
2.706683449172836e-002	-3.775874e-003
2.710560002127195e-002	-3.462766e-003
2.713808260820990e-002	-3.170767e-003
2.717056519514786e-002	-2.867116e-003
2.720304778208582e-002	-2.551812e-003
