time	V(dw3)
9.804685488343174e-003	-5.079654e-002
9.835142585598620e-003	-5.094544e-002
9.865599682854068e-003	-5.107586e-002
9.882371156732059e-003	-5.113967e-002
9.899142630610048e-003	-5.119777e-002
9.915914104488039e-003	-5.125017e-002
9.932685578366029e-003	-5.129687e-002
9.949457052244020e-003	-5.133787e-002
9.966228526122009e-003	-5.137317e-002
9.983000000000001e-003	-5.140276e-002
1.000000000000000e-002	-5.142698e-002
1.000598857142853e-002	-5.143409e-002
1.001197714285705e-002	-5.144047e-002
1.001796571428557e-002	-5.144612e-002
1.002395428571410e-002	-5.145105e-002
1.002994285714262e-002	-5.145525e-002
1.003593142857115e-002	-5.145872e-002
1.004191999999967e-002	-5.146147e-002
1.005769166107505e-002	-5.146519e-002
1.007346332215043e-002	-5.146385e-002
1.008923498322581e-002	-5.145746e-002
1.010500664430119e-002	-5.144599e-002
1.012077830537657e-002	-5.142947e-002
1.013654996645195e-002	-5.140789e-002
1.015232162752733e-002	-5.138124e-002
1.017548710931016e-002	-5.133290e-002
1.019865259109300e-002	-5.127369e-002
1.022181807287583e-002	-5.120362e-002
1.024498355465866e-002	-5.112268e-002
1.026814903644150e-002	-5.103088e-002
1.029131451822433e-002	-5.092821e-002
1.031448000000716e-002	-5.081467e-002
1.033840000000612e-002	-5.068612e-002
1.036232000000508e-002	-5.054618e-002
1.038624000000404e-002	-5.039486e-002
1.041016000000300e-002	-5.023216e-002
1.043408000000196e-002	-5.005807e-002
1.045800000000091e-002	-4.987260e-002
1.048191999999987e-002	-4.967576e-002
1.050371428571418e-002	-4.948662e-002
1.052550857142848e-002	-4.928830e-002
1.054730285714279e-002	-4.908080e-002
1.056909714285709e-002	-4.886411e-002
1.059089142857139e-002	-4.863823e-002
1.061268571428570e-002	-4.840316e-002
1.063448000000000e-002	-4.815891e-002
1.065275446757165e-002	-4.794720e-002
1.067102893514330e-002	-4.772924e-002
1.068930340271495e-002	-4.750503e-002
1.070757787028660e-002	-4.727457e-002
1.072585233785825e-002	-4.703786e-002
1.074412680542990e-002	-4.679490e-002
1.076240127300155e-002	-4.654569e-002
1.077126966257275e-002	-4.642258e-002
1.078013805214396e-002	-4.629804e-002
1.078900644171517e-002	-4.617206e-002
1.079787483128638e-002	-4.604465e-002
1.080674322085759e-002	-4.591580e-002
1.081561161042879e-002	-4.578551e-002
1.082448000000000e-002	-4.565379e-002
1.085079999999995e-002	-4.525468e-002
1.086354285714281e-002	-4.505693e-002
1.087628571428568e-002	-4.485632e-002
1.088902857142854e-002	-4.465287e-002
1.090177142857141e-002	-4.444656e-002
1.091451428571427e-002	-4.423741e-002
1.092725714285714e-002	-4.402540e-002
1.094000000000000e-002	-4.381054e-002
1.096151999999101e-002	-4.344116e-002
1.098303999998202e-002	-4.306401e-002
1.100455999997303e-002	-4.267911e-002
1.102607999996404e-002	-4.228643e-002
1.104759999995505e-002	-4.188599e-002
1.106911999994606e-002	-4.147779e-002
1.109063999993708e-002	-4.106182e-002
1.113954857137464e-002	-4.008647e-002
1.118845714281220e-002	-3.907571e-002
1.123736571424976e-002	-3.802954e-002
1.128627428568732e-002	-3.694796e-002
1.133518285712488e-002	-3.583096e-002
1.138409142856244e-002	-3.467856e-002
1.143300000000000e-002	-3.349074e-002
1.144400000000000e-002	-3.321973e-002
1.145500000000000e-002	-3.294717e-002
1.146600000000000e-002	-3.267306e-002
1.147700000000000e-002	-3.239738e-002
1.148800000000000e-002	-3.212016e-002
1.149900000000000e-002	-3.184137e-002
1.151000000000000e-002	-3.156104e-002
1.151064000000262e-002	-3.154467e-002
1.152668739844996e-002	-3.113280e-002
1.154273479689729e-002	-3.071787e-002
1.155878219534462e-002	-3.029987e-002
1.157482959379195e-002	-2.987881e-002
1.159087699223929e-002	-2.945469e-002
1.160692439068662e-002	-2.902750e-002
1.162297178913395e-002	-2.859726e-002
1.162904597317756e-002	-2.843369e-002
1.163512015722118e-002	-2.826970e-002
1.164119434126479e-002	-2.810531e-002
1.164726852530840e-002	-2.794050e-002
1.165334270935202e-002	-2.777528e-002
1.165941689339563e-002	-2.760965e-002
1.166549107743924e-002	-2.744361e-002
1.167196378066221e-002	-2.726626e-002
1.167843648388517e-002	-2.708846e-002
1.168490918710814e-002	-2.691021e-002
1.169138189033111e-002	-2.673152e-002
1.169785459355408e-002	-2.655239e-002
1.170432729677704e-002	-2.637281e-002
1.171080000000001e-002	-2.619278e-002
1.172703996371646e-002	-2.573910e-002
1.174327992743291e-002	-2.528285e-002
1.175951989114936e-002	-2.482404e-002
1.177575985486581e-002	-2.436267e-002
1.179199981858226e-002	-2.389873e-002
1.180823978229871e-002	-2.343223e-002
1.182447974601516e-002	-2.296316e-002
1.185035406801427e-002	-2.221061e-002
1.187622839001338e-002	-2.145269e-002
1.190210271201250e-002	-2.068940e-002
1.192797703401161e-002	-1.992074e-002
1.195385135601072e-002	-1.914671e-002
1.197972567800984e-002	-1.836731e-002
1.200560000000895e-002	-1.758254e-002
1.204371446757932e-002	-1.641717e-002
1.208182893514969e-002	-1.524407e-002
1.211994340272006e-002	-1.406323e-002
1.215805787029044e-002	-1.287465e-002
1.219617233786081e-002	-1.167833e-002
1.223428680543118e-002	-1.047427e-002
1.227240127300155e-002	-9.262479e-003
1.229233251970509e-002	-8.627268e-003
1.231226376640863e-002	-7.990949e-003
1.233219501311217e-002	-7.353523e-003
1.235212625981571e-002	-6.714988e-003
1.237205750651925e-002	-6.075347e-003
1.239198875322279e-002	-5.434597e-003
1.241191999992633e-002	-4.792740e-003
1.242316455033544e-002	-4.430378e-003
1.243440910074456e-002	-4.067840e-003
1.244565365115367e-002	-3.705123e-003
1.245689820156278e-002	-3.342230e-003
1.246814275197190e-002	-2.979159e-003
1.247938730238101e-002	-2.615910e-003
1.249063185279012e-002	-2.252484e-003
1.251000000000000e-002	-1.626323e-003
1.252142857142857e-002	-1.256677e-003
1.253285714285714e-002	-8.870115e-004
1.254428571428571e-002	-5.173277e-004
1.255571428571429e-002	-1.476251e-004
1.256714285714286e-002	2.220963e-004
1.257857142857143e-002	5.918366e-004
1.259000000000000e-002	9.615956e-004
1.261027428571429e-002	1.617598e-003
1.263054857142857e-002	2.273077e-003
1.265082285714286e-002	2.928031e-003
1.267109714285715e-002	3.582461e-003
1.269137142857143e-002	4.236367e-003
1.271164571428572e-002	4.889750e-003
1.273192000000001e-002	5.542608e-003
1.277461729819393e-002	6.916334e-003
1.281731459638786e-002	8.282657e-003
1.286001189458179e-002	9.641576e-003
1.290270919277571e-002	1.099309e-002
1.294540649096964e-002	1.233720e-002
1.298810378916356e-002	1.367391e-002
1.303080108735749e-002	1.500322e-002
1.305418378916345e-002	1.572574e-002
1.307756649096942e-002	1.644449e-002
1.310094919277538e-002	1.715946e-002
1.312433189458134e-002	1.787066e-002
1.314771459638731e-002	1.857807e-002
1.317109729819327e-002	1.928171e-002
1.319447999999924e-002	1.998157e-002
1.320876658417105e-002	2.040694e-002
1.322305316834286e-002	2.083058e-002
1.323733975251468e-002	2.125248e-002
1.325162633668649e-002	2.167266e-002
1.326591292085830e-002	2.209110e-002
1.328019950503012e-002	2.250782e-002
1.329448608920193e-002	2.292281e-002
1.329989913807411e-002	2.307955e-002
1.330531218694628e-002	2.323601e-002
1.331072523581846e-002	2.339221e-002
1.331613828469063e-002	2.354813e-002
1.332155133356281e-002	2.370377e-002
1.332696438243499e-002	2.385915e-002
1.333237743130716e-002	2.401425e-002
1.333837963568491e-002	2.418591e-002
1.334438184006266e-002	2.435722e-002
1.335038404444040e-002	2.452818e-002
1.335638624881815e-002	2.469879e-002
1.336238845319590e-002	2.486905e-002
1.336839065757365e-002	2.503896e-002
1.337439286195140e-002	2.520851e-002
1.339011959589535e-002	2.565119e-002
1.340584632983930e-002	2.609126e-002
1.342157306378325e-002	2.652871e-002
1.343729979772720e-002	2.696355e-002
1.345302653167115e-002	2.739578e-002
1.346875326561510e-002	2.782540e-002
1.348447999955905e-002	2.825241e-002
1.350989714247919e-002	2.893697e-002
1.353531428539933e-002	2.961373e-002
1.356073142831946e-002	3.028269e-002
1.358614857123960e-002	3.094384e-002
1.361156571415973e-002	3.159720e-002
1.363698285707987e-002	3.224275e-002
1.366240000000001e-002	3.288051e-002
1.368284695884480e-002	3.338735e-002
1.370329391768958e-002	3.388849e-002
1.372374087653437e-002	3.438390e-002
1.374418783537916e-002	3.487361e-002
1.376463479422395e-002	3.535760e-002
1.378508175306874e-002	3.583588e-002
1.380552871191353e-002	3.630845e-002
1.381000000000000e-002	3.641101e-002
1.383650410170193e-002	3.701308e-002
1.386300820340387e-002	3.760450e-002
1.388951230510580e-002	3.818525e-002
1.391601640680773e-002	3.875534e-002
1.394252050850966e-002	3.931477e-002
1.396902461021160e-002	3.986355e-002
1.399552871191353e-002	4.040166e-002
1.401252175304418e-002	4.074065e-002
1.402951479417484e-002	4.107491e-002
1.404650783530549e-002	4.140442e-002
1.406350087643614e-002	4.172919e-002
1.408049391756680e-002	4.204921e-002
1.409748695869745e-002	4.236450e-002
1.411447999982811e-002	4.267504e-002
1.412178328132937e-002	4.280701e-002
1.412908656283063e-002	4.293807e-002
1.413638984433189e-002	4.306821e-002
1.414369312583315e-002	4.319744e-002
1.415099640733441e-002	4.332575e-002
1.415829968883568e-002	4.345314e-002
1.416560297033694e-002	4.357962e-002
1.417205968886023e-002	4.369071e-002
1.417851640738353e-002	4.380108e-002
1.418497312590682e-002	4.391072e-002
1.419142984443012e-002	4.401963e-002
1.419788656295341e-002	4.412782e-002
1.420434328147671e-002	4.423527e-002
1.421080000000000e-002	4.434200e-002
1.422704000058936e-002	4.460729e-002
1.424328000117871e-002	4.486787e-002
1.425952000176807e-002	4.512373e-002
1.427576000235742e-002	4.537489e-002
1.429200000294678e-002	4.562133e-002
1.430824000353613e-002	4.586306e-002
1.432448000412549e-002	4.610009e-002
1.435035428998711e-002	4.646797e-002
1.437622857584873e-002	4.682334e-002
1.440210286171035e-002	4.716621e-002
1.442797714757197e-002	4.749657e-002
1.445385143343359e-002	4.781442e-002
1.447972571929521e-002	4.811976e-002
1.450560000515684e-002	4.841259e-002
1.454379597429642e-002	4.882172e-002
1.458199194343601e-002	4.920224e-002
1.462018791257560e-002	4.955415e-002
1.465838388171519e-002	4.987745e-002
1.469657985085478e-002	5.017214e-002
1.473477581999436e-002	5.043823e-002
1.477297178913395e-002	5.067571e-002
1.479282153354451e-002	5.078742e-002
1.481267127795507e-002	5.089121e-002
1.483252102236563e-002	5.098706e-002
1.485237076677619e-002	5.107498e-002
1.487222051118675e-002	5.115496e-002
1.489207025559731e-002	5.122701e-002
1.491192000000787e-002	5.129113e-002
1.492316583856189e-002	5.132390e-002
1.493441167711590e-002	5.135411e-002
1.494565751566992e-002	5.138175e-002
1.495690335422394e-002	5.140683e-002
1.496814919277796e-002	5.142935e-002
1.497939503133197e-002	5.144931e-002
1.499064086988599e-002	5.146670e-002
1.501000000000000e-002	5.149062e-002
1.502142857142857e-002	5.150114e-002
1.503285714285714e-002	5.150901e-002
1.504428571428572e-002	5.151424e-002
1.505571428571429e-002	5.151681e-002
