0	0
1e-005	0.00251300954433375
2e-005	0.00502443181797696
3e-005	0.00753268055279327
4e-005	0.0100361714851215
5e-005	0.0125333233564304
6e-005	0.0150225589120757
7e-005	0.0175023058975276
8e-005	0.0199709980514407
9e-005	0.0224270760949381
0.0001	0.0248689887164855
0.00011	0.0272951935517325
0.00012	0.0297041581577035
0.00013	0.032094360980721
0.00014	0.0344642923174517
0.00015	0.0368124552684678
0.00016	0.0391373666837202
0.00017	0.0414375580993284
0.00018	0.0437115766650933
0.00019	0.0459579860621488
0.0002	0.0481753674101715
0.00021	0.0503623201635761
0.00022	0.0525174629961296
0.00023	0.0546394346734269
0.00024	0.0567268949126757
0.00025	0.0587785252292473
0.00026	0.0607930297694605
0.00027	0.0627691361290701
0.00028	0.0647055961569444
0.00029	0.0666011867434252
0.0003	0.0684547105928689
0.00031	0.0702649969798849
0.00032	0.0720309024887907
0.00033	0.0737513117358174
0.00034	0.0754251380736104
0.00035	0.0770513242775789
0.00036	0.0786288432136619
0.00037	0.0801566984870877
0.00038	0.0816339250717184
0.00039	0.0830595899195813
0.0004	0.0844327925502015
0.00041	0.0857526656193652
0.00042	0.0870183754669526
0.00043	0.0882291226434953
0.00044	0.0893841424151264
0.00045	0.090482705246602
0.00046	0.0915241172620918
0.00047	0.0925077206834458
0.00048	0.0934328942456612
0.00049	0.0942990535892865
0.0005	0.0951056516295154
0.00051	0.0958521789017376
0.00052	0.0965381638833274
0.00053	0.0971631732914674
0.00054	0.0977268123568193
0.00055	0.0982287250728689
0.00056	0.0986685944207868
0.00057	0.0990461425696651
0.00058	0.0993611310520008
0.00059	0.0996133609143173
0.0006	0.0998026728428272
0.00061	0.0999289472640589
0.00062	0.0999921044203816
0.00063	0.0999921044203816
0.00064	0.0999289472640589
0.00065	0.0998026728428272
0.00066	0.0996133609143172
0.00067	0.0993611310520008
0.00068	0.0990461425696651
0.00069	0.0986685944207868
0.0007	0.0982287250728689
0.00071	0.0977268123568193
